"","x"
"129",47.4081212958975
"130",88.9917573597523
"131",76.9682477566142
"132",134.561158389975
"133",147.197594228353
"134",55.8483570113139
"135",102.615348244891
"136",84.1380448180563
"137",79.9779839586223
"138",62.3048161177493
"139",119.850844169963
"140",77.1714237428031
"141",148.855197873479
"142",47.0072060780949
"143",72.5749792239295
"144",128.016533235681
"145",58.5957531561534
"146",81.5883658650923
"147",132.154030834976
"148",154.086352625462
"149",200.228346647131
"150",109.750630734715
"151",134.847419203341
"152",111.265498729326
"153",66.8214490503594
"154",125.185765755804
"155",91.5930840303257
"156",84.149762808233
"157",64.483565668235
"158",63.1456898081525
"159",84.1084653461898
"160",67.6900064360562
"161",88.3028895759401
"162",131.865383863853
"163",69.6100519179492
"164",112.635805624974
"165",101.262850772246
"166",95.277096955939
"167",107.680236594297
"168",105.643708395294
"169",92.6084665565245
"170",96.6104437208584
"171",121.398711828794
"172",148.956948256439
"173",142.07156025568
"174",123.75221695862
"175",153.994751521596
"176",41.0693187019676
"177",106.313792563399
"178",117.774969330132
"179",91.6855994985316
"180",54.5853258160771
"181",101.942637836762
"182",106.329724456095
"183",95.9219551777143
"184",113.776472733012
"185",167.468988594577
"186",33.6312992023991
"187",41.6660617592533
"188",140.164880261187
"189",86.653205865078
"190",141.577306498417
"191",69.3432269786376
"192",80.697407111639
"193",167.078402032661
"194",106.872830420293
"195",80.1135733742267
"196",115.510213339331
"197",70.0029684872222
"198",87.1240536099199
"199",53.1627676618376
"200",137.033558718165
"201",110.620512352979
"202",113.690429888529
"203",86.8302238600602
"204",75.5495823426818
"205",107.848081821687
"206",77.508461807508
"207",85.7378466778632
"208",77.3111226341498
"209",143.578287678845
"210",74.017067397192
"211",25.753598486989
"212",109.559540610894
"213",121.134733808012
"214",81.384664970699
"215",104.247413058567
"216",112.473692057243
"217",47.955999625769
"218",104.558385477171
"219",101.249788945231
"220",102.024322290553
"221",81.8670475115342
"222",90.7593028028422
"223",78.5031421562457
"224",93.0982904882292
"225",138.024478038782
"226",86.6626173237837
"227",58.790895181439
"228",131.982260218052
"229",70.664377466159
"230",133.996993438008
"231",115.537485383675
"232",179.362720547123
"233",122.436590364368
"234",111.593211605047
"235",108.711868499489
"236",128.65995165355
"237",134.524150428023
"238",115.49093527871
"239",53.0181159552002
"240",56.8642523924407
"241",121.882483084172
"242",139.939414977368
"243",80.5405661836304
"244",99.6977912053972
"245",76.3367101296115
"246",96.6125914941443
"247",19.3346451766778
"248",58.0686621621574
"249",145.095489867661
"250",105.746670204308
"251",143.133509331445
"252",45.8889302776242
"253",113.537976950579
"254",103.150769289754
"255",90.7157937989871
"256",60.6068003476794
"257",69.8137156732593
"258",76.6438375164419
"259",106.818493840583
"260",91.4807534342564
"261",51.6558162037419
"262",79.4932562588129
"263",85.7745491081939
"264",143.974648424784
"265",99.0332235534779
"266",87.5669322216968
"267",137.058922646565
"268",88.7567815773008
"269",123.908666603115
"270",86.8177521852668
"271",101.808320196309
"272",135.376681402886
"273",96.0363739259585
"274",61.5386324192338
"275",118.893849903134
"276",48.6863797334812
"277",43.8329302159945
"278",200.014574528302
"279",182.005529758087
"280",120.561900792525
"281",124.707904341313
"282",104.972703957804
"283",103.008243206959
"284",130.518386625287
"285",107.870061658352
"286",139.542370320153
"287",84.9513167263193
"288",98.6377119184703
"289",92.162207000517
"290",119.524837615326
"291",96.3155888600162
"292",95.7703823829355
"293",122.006700477326
"294",137.44879646777
"295",83.0268885843216
"296",55.0752257079476
"297",117.451098448396
"298",93.5768454895011
"299",130.688385655413
"300",106.563265184098
"301",100.977191651921
"302",106.096348474034
"303",71.4511998796889
"304",100.174242456666
"305",89.9284261941213
"306",41.7243019986876
"307",136.112436550599
"308",116.709333208789
"309",126.358322654116
"310",133.705966350462
"311",101.948124090455
"312",125.349945567934
"313",116.233284069973
"314",114.006404343849
"315",120.784727714547
"316",105.056460114666
"317",155.959445106107
"318",37.2641701251361
"319",83.4179829140018
"320",47.8235631540537
"321",53.4701198681627
"322",113.598495562472
"323",128.181937494369
"324",122.593406575044
"325",76.7446166512922
"326",118.199936914016
"327",86.8241453324755
"328",116.098938769797
"329",88.8917836064023
"330",101.95854930894
"331",115.948139696253
"332",120.652902543361
"333",69.1053460856741
"334",130.74744262723
"335",120.31871522852
"336",143.876830395995
"337",111.712871167364
"338",78.5630644274281
"339",83.1691966562119
"340",81.0439568088727
"341",81.3178346936922
"342",107.241979072856
"343",119.587221427558
"344",81.3231471052365
"345",134.052850980531
"346",86.3764931468978
"347",142.181415183425
"348",103.441167644517
"349",159.03904876382
"350",140.067145380329
"351",124.72658356772
"352",141.807387248287
"353",66.7753165296106
"354",105.745795826024
"355",92.5978949623844
"356",120.997700120158
"357",102.830163593922
"358",116.366861858597
"359",73.6975538718408
"360",87.308602067274
"361",58.701385224164
"362",176.776876274297
"363",42.2109692572031
"364",122.326301696182
"365",112.032766584259
"366",68.2289469713042
"367",82.504177933506
"368",62.0248215429279
"369",126.963201931932
"370",77.7533981759162
"371",125.208724842483
"372",48.6637390219315
"373",103.531083675216
"374",78.3142289884561
"375",84.432618368449
"376",113.884053357388
"377",86.3639951898174
"378",128.251957875485
"379",55.5640904255975
"380",62.749952095063
"381",73.5613658048619
"382",107.058457519124
"383",126.238790977152
"384",116.310113364651
"385",142.621490018029
"386",82.4979626702831
"387",75.3488415583291
"388",43.4505661535772
"389",104.430551507248
"390",86.4937527253535
"391",96.2759455486115
"392",116.143685906806
"393",81.5783173706046
"394",144.50820744151
"395",66.6816573259979
"396",137.731012294808
"397",95.5276305692771
"398",90.5326152892486
"399",135.253509784739
"400",107.665859967354
"401",118.56889627436
"402",119.366858802165
"403",67.9248674988814
"404",85.1682628281911
"405",86.0540151441668
"406",93.7615056316587
"407",125.135498821588
"408",79.4469982040381
"409",61.0653685027545
"410",104.349678188634
"411",100.919977310904
"412",116.36768415456
"413",134.987312888657
"414",58.7956076745189
"415",80.7484517968708
"416",91.2170751134622
"417",116.403305580942
"418",127.267555166298
"419",112.746624129273
"420",118.105479323875
"421",153.388271431959
"422",94.3385408455826
"423",134.333837739625
"424",81.7939828334708
"425",79.8000205950741
"426",124.013940537237
"427",133.359985623902
"428",108.119758051202
"429",108.408021447762
"430",155.772845931289
"431",60.9759636764944
"432",98.3293139183441
"433",122.482033287966
"434",73.0287072883657
"435",75.9622560697069
"436",122.918410480878
"437",117.385432139455
"438",96.6470654676692
"439",68.480496940757
"440",101.062908976614
"441",73.6647630747336
"442",128.253706478575
"443",129.434322571812
"444",79.9654623619561
"445",84.9109429644993
"446",90.9282469501007
"447",77.6613471251723
"448",119.885943915857
"449",86.5084148675423
"450",96.7202442538058
"451",72.5981502036802
"452",94.089539251573
"453",51.1128392732234
"454",93.6993496510594
"455",140.878792485568
"456",93.5015998278622
"457",111.406101706155
"458",25.890308265414
"459",77.9455501553343
"460",120.835720851811
"461",72.7165457615118
"462",140.780332654647
"463",81.7724464554339
"464",141.495508740449
"465",93.2041446384483
"466",129.892941463648
"467",83.1990464284675
"468",28.0290762799689
"469",151.44293536849
"470",130.946317411081
"471",118.304694127067
"472",84.013554306324
"473",86.0341947658131
"474",20.4125896986084
"475",76.9492752583296
"476",44.0586033597094
"477",140.00766972312
"478",62.2567829327856
"479",109.561689933925
"480",132.66241221527
"481",122.185477023948
"482",134.262906446718
"483",101.051626689244
"484",141.029641833484
"485",25.5050440295429
"486",109.45304221343
"487",112.448344458692
"488",120.82025243372
"489",58.5428120625569
"490",56.8351985068934
"491",144.969553651718
"492",128.809664475656
"493",168.470192092061
"494",104.759960116365
"495",102.140425424316
"496",66.7100618343558
"497",62.4408246149168
"498",88.7786593881787
"499",95.39636026575
"500",132.629246509764
"501",88.0875864740708
"502",108.785979701382
"503",124.583765300882
"504",58.8004481953457
"505",122.952107759918
"506",27.9806918585709
"507",111.039135920251
"508",92.1151289322987
"509",101.396429120515
"510",110.453606801006
"511",124.039619471628
"512",104.589713197636
"513",105.213539172017
"514",113.661039801041
"515",110.652832029851
"516",65.6868646299973
"517",109.855401902481
"518",158.078876605316
"519",45.2100467479556
"520",79.8576931453669
"521",88.1280373441728
"522",54.7243935310714
"523",127.15081633218
"524",56.1366819075056
"525",58.7298370839955
"526",73.8464435093921
"527",62.4401638132544
"528",113.020091909328
"529",82.5330508086664
"530",111.853865860043
"531",104.872579146907
"532",80.8323951976244
"533",128.190008474025
"534",106.108433238817
"535",89.7204520096002
"536",157.640064080085
"537",102.27590245908
"538",131.656134592068
"539",107.735869790409
"540",129.807618628907
"541",67.5859611185485
"542",103.534807485615
"543",64.4231143603648
"544",142.416052196943
"545",99.7460141026855
"546",121.910593827885
"547",75.6321896759955
"548",67.416611224445
"549",85.1409472779709
"550",94.5278467646656
"551",122.67514045766
"552",108.012120670242
"553",129.592277422129
"554",57.5371907099415
"555",56.9268010512892
"556",141.209605835075
"557",122.528744710154
"558",96.591022056877
"559",2.63103290046337
"560",129.500817599644
"561",62.6732412819954
"562",115.186800196301
"563",89.9292583831294
"564",116.850658046373
"565",86.7924391914646
"566",130.351250960963
"567",83.7715835739131
"568",93.7950206207856
"569",71.8691528451723
"570",105.208766246988
"571",91.3890065182015
"572",88.2948837899572
"573",64.2056433665162
"574",142.705845787741
"575",105.798301901832
"576",182.824525919969
"577",80.9928488759641
"578",78.6942420993791
"579",115.261588800194
"580",62.1899572381485
"581",71.6021109911765
"582",125.154698779604
"583",148.756505760827
"584",65.3308065948216
"585",146.834810262496
"586",73.3008426105196
"587",136.385560128939
"588",76.4306106706617
"589",61.2744584144256
"590",120.065827997868
"591",118.474213984907
"592",138.48067480171
"593",73.0707413805792
"594",111.713302947592
"595",47.4815102410007
"596",116.653180152455
"597",121.369404755647
"598",89.1604060262368
"599",104.408774382991
"600",74.5497488197314
"601",115.49890845525
"602",129.720676211151
"603",92.9276522158116
"604",98.4415025278169
"605",96.9686244865838
"606",77.3340950985005
"607",106.106548170436
"608",74.5388477603934
"609",120.026627640062
"610",88.8994586918521
"611",140.970066754294
"612",72.9081703081708
"613",89.8327837334978
"614",72.1881437954459
"615",156.356369099914
"616",109.262145275642
"617",120.152464412556
"618",151.035714578717
"619",121.642727291193
"620",53.3501265958882
"621",146.640490806183
"622",87.0231351258464
"623",98.5420782178314
"624",54.9542983743081
"625",37.9083056904515
"626",86.1155344887509
"627",109.413038052973
"628",121.514118762657
"629",126.051568363285
"630",131.137590999331
"631",133.100518935161
"632",90.5903897051072
"633",94.8356837235701
"634",103.387192327804
"635",115.582333519421
"636",126.726873702287
"637",113.07723240475
"638",80.404970938136
"639",133.820657960069
"640",95.9249514514896
"641",136.470942008323
"642",104.088457047386
"643",91.6086068319028
"644",49.7746326808501
"645",78.2865526228622
"646",78.2357251446805
"647",65.2890417437784
"648",150.082348212123
"649",57.2267275788326
"650",59.828454426538
"651",199.179701709524
"652",140.303470236328
"653",126.442775176772
"654",113.310930688104
"655",158.594854553384
"656",132.189627558277
"657",119.903371138097
"658",67.3630563935756
"659",65.2949826871883
"660",99.8344930116211
"661",129.970198044277
"662",147.711535905647
"663",110.107608731066
"664",72.2277912727372
"665",110.995501217112
"666",60.3629613212102
"667",132.691478988392
"668",120.863745800915
"669",119.782915893494
"670",90.2148738052762
"671",110.541959080686
"672",103.356763663523
"673",113.267048243726
"674",120.938476205885
"675",149.935556762742
"676",90.7991489947466
"677",85.6524983770819
"678",177.720642393149
"679",118.947995925174
"680",86.2501216806976
"681",97.3483809727616
"682",119.912225869502
"683",122.297496051993
"684",94.390489833197
"685",69.5883037049751
"686",73.6891352635655
"687",107.78468485918
"688",114.78476243658
"689",83.257721462638
"690",122.004109002956
"691",119.193710904002
"692",51.5384180375222
"693",8.88923215855044
"694",79.3470824514359
"695",55.0825386015592
"696",130.580879749506
"697",66.7556512028414
"698",67.8911725685963
"699",77.6557150974405
"700",59.3723429134974
"701",100.745235330403
"702",135.691656863103
"703",59.5541586520932
"704",188.71591071854
"705",78.3076047271566
"706",72.9721761843898
"707",58.9233685630787
"708",81.3719046648957
"709",116.265924048322
"710",92.482587086127
"711",108.190935153994
"712",86.5715069602732
"713",113.335261921886
"714",118.276139430048
"715",96.7101895829678
"716",157.79221566307
"717",147.776099896988
"718",89.9976975869582
"719",80.4787351885916
"720",139.916413348488
"721",103.300801450971
"722",110.616754927723
"723",96.3064588078382
"724",89.5575708013684
"725",96.115682157872
"726",103.20808750859
"727",87.9085625289748
"728",69.5941782490394
"729",87.6868467142775
"730",114.762040585197
"731",94.7320604174681
"732",90.814314422211
"733",136.310036003108
"734",140.301197604871
"735",76.2946768562001
"736",110.812838279123
"737",138.511435465421
"738",66.9950874952538
"739",40.7106604156721
"740",87.7222411316035
"741",69.1429968534668
"742",75.9868880717157
"743",91.8726315984448
"744",120.797118195323
"745",65.4041365499338
"746",83.0511916456878
"747",80.6314609879756
"748",156.558431568079
"749",62.6810063818998
"750",106.302369713722
"751",115.183972109878
"752",99.7935437889414
"753",102.807793980846
"754",105.383009720319
"755",101.722704682651
"756",98.552076134382
"757",95.5662053306256
"758",151.573805059862
"759",127.077437766003
"760",78.8218022107503
"761",97.7561167631278
"762",104.012780172972
"763",96.7128840961913
"764",137.968773868577
"765",81.4404511421208
"766",137.650141556048
"767",112.593851527798
"768",112.671069502228
"769",93.754187873489
"770",71.0962722148603
"771",114.939798589929
"772",75.8104972768322
"773",42.6370341624157
"774",89.4948086918354
"775",134.179703625868
"776",84.948643770391
"777",129.898535075933
"778",87.8111355581158
"779",78.920759646756
"780",83.5161344824739
"781",67.1254781024837
"782",121.197259545377
"783",102.02141032137
"784",97.1849543394252
"785",116.77955177025
"786",105.416735663147
"787",68.0070270592716
"788",95.042354395051
"789",93.6308127663319
"790",97.4321059810721
"791",104.054201001935
"792",97.8912528394541
"793",98.8389065568964
"794",59.2242647527398
"795",113.05483590298
"796",136.192584680824
"797",66.6726156551968
"798",100.667798377196
"799",118.095091180362
"800",52.7681962389088
"801",125.024225371929
"802",71.3502391964291
"803",127.587271503345
"804",112.960394347671
"805",203.821912899221
"806",66.0226807410146
"807",187.21656056892
"808",96.0032913968085
"809",96.1469939576827
"810",122.957847254217
"811",86.3437805649435
"812",116.720080398204
"813",75.2128870251365
"814",98.0582652061415
"815",105.619289777934
"816",61.468389707395
"817",78.9031290889269
"818",116.207926763086
"819",73.8975371009917
"820",132.571313454279
"821",117.451122463241
"822",88.7063611851045
"823",79.489703847959
"824",66.513237571348
"825",106.857872144509
"826",117.30591107575
"827",100.29397101974
"828",115.43344468896
"829",75.2743087230504
"830",112.764997619461
"831",140.657691369065
"832",95.6203231947386
"833",32.3517056691762
"834",143.240788928022
"835",131.351941367739
"836",113.082206425636
"837",64.3435884271838
"838",84.7798374074667
"839",66.9550506041207
"840",128.218083688088
"841",74.592393769451
"842",120.401713695944
"843",120.366942381194
"844",92.8423768223052
"845",89.7763878087667
"846",48.5028628077792
"847",152.313878363888
"848",97.6646912427888
"849",60.5087751717131
"850",126.462877038679
"851",52.0737772096736
"852",72.3052464921573
"853",72.0808581860265
"854",72.7102905273542
"855",29.3335105614967
"856",88.2307867145689
"857",72.3998394742267
"858",188.439367427688
"859",118.9806479141
"860",119.454014164327
"861",97.031853575307
"862",63.4097728617326
"863",139.473287113683
"864",100.019701478854
"865",76.528257265343
"866",116.200118853799
"867",44.8251140594417
"868",84.6227519004692
"869",124.847797219378
"870",52.054750211783
"871",115.314402810149
"872",120.181385458771
"873",122.540138324953
"874",120.515230885559
"875",129.606483016243
"876",81.1299698479798
"877",127.206717056365
"878",117.890117821308
"879",133.30173333473
"880",111.296344477728
"881",115.492026134403
"882",69.9379584653039
"883",101.421436434386
"884",101.777889917903
"885",110.558407979916
"886",130.328591366058
"887",131.843446073091
"888",115.343659172715
"889",107.954230259675
"890",103.431153807709
"891",104.093643995071
"892",47.3466114318393
"893",87.939476319138
"894",123.786503846979
"895",39.3149869731851
"896",126.943275263185
"897",75.641534555503
"898",77.9336430839654
"899",36.3369749745161
"900",95.5879890390528
"901",73.4843772634819
"902",92.2096285953993
"903",100.164399474777
"904",143.495665304494
"905",142.067617682985
"906",70.8194206000238
"907",146.400355160183
"908",136.79163981121
"909",131.326164640581
"910",78.7984439356742
"911",92.9183681315318
"912",88.1484419832416
"913",97.1100762228857
"914",133.680312335359
"915",143.303577248286
"916",110.505601338307
"917",46.0131661068665
"918",32.7610203423221
"919",62.1302328506076
"920",93.1865319915421
"921",123.711794926947
"922",122.388599091414
"923",70.3577836142032
"924",106.341351829904
"925",107.978610665102
"926",91.3383397691329
"927",85.9087431082373
"928",95.6920205179867
"929",63.1672646110091
"930",146.069649844236
"931",91.1685824393527
"932",139.489976296795
"933",144.908408535241
"934",93.1029441982491
"935",106.181589649364
"936",68.450409930479
"937",54.3182606621357
"938",129.030659818105
"939",125.629540696086
"940",74.4918701258377
"941",80.5495028332374
"942",124.364030678737
"943",122.132600419968
"944",136.231396411593
"945",83.1535582753
"946",108.149995570959
"947",33.2259618994598
"948",91.2796792589355
"949",134.648433992937
"950",128.092829759282
"951",51.5386160496618
"952",105.86902552847
"953",133.354114062377
"954",73.8510840482844
"955",83.7373382450025
"956",123.489953490361
"957",53.59613543953
"958",88.5852749731434
"959",103.78471536062
"960",109.216918744327
"961",128.393064714301
"962",106.986491930566
"963",135.460788503217
"964",82.4006331420314
"965",102.47381710767
"966",157.907546982294
"967",83.0200009407144
"968",128.095435614791
"969",117.987390169414
"970",115.57057674792
"971",110.492222032093
"972",109.10229258842
"973",85.5713255356141
"974",53.6567633760297
"975",99.406031222911
"976",77.2532723842064
"977",96.7418722656964
"978",65.7911423515491
"979",21.0831408718233
"980",64.208950562431
"981",100.448354288188
"982",86.5296718920705
"983",107.717799551074
"984",77.7879134271847
"985",111.302192057951
"986",87.0188224058014
"987",50.4198096867601
"988",68.880766764347
"989",81.7775206496808
"990",114.293999941983
"991",84.7019822528806
"992",20.6407443546764
"993",119.246598930164
"994",165.088721623659
"995",107.694752452951
"996",121.765959258808
"997",119.260841560012
"998",128.089928653898
"999",136.271456809668
"1000",113.921535351602
"1001",151.863799623631
"1002",103.246273123078
"1003",62.0477855079724
"1004",70.1529085140189
"1005",124.88612778184
"1006",33.9322957863226
"1007",149.825791658294
"1008",123.331254841608
"1009",106.542687631531
"1010",92.1524763310111
"1011",57.5672669544283
"1012",111.80253177146
"1013",119.552029389193
"1014",88.1092967258314
"1015",125.780518219244
"1016",93.8546528170271
"1017",115.904976075538
"1018",120.813678677389
"1019",72.4583999030932
"1020",98.6233864741234
"1021",81.4720661186638
"1022",106.273078111885
"1023",126.571644711994
"1024",96.3828266888277
"1025",91.0913308033036
"1026",51.6610028227717
"1027",133.963307915247
"1028",146.112814674518
"1029",114.783767616327
"1030",49.035685008762
"1031",77.0436649218275
"1032",135.442768787098
"1033",93.0025021625054
"1034",105.425552524634
"1035",71.2633240478676
"1036",97.9191957842001
"1037",90.0490465129541
"1038",93.9093714224403
"1039",109.998622683983
"1040",86.9149749086191
"1041",123.494965181966
"1042",129.323500870935
"1043",78.0856137491154
"1044",26.2582666975371
"1045",58.8316734100867
"1046",93.5165515926023
"1047",126.783598674422
"1048",62.3012439157655
"1049",122.093086489119
"1050",119.058598150807
"1051",43.5896955599921
"1052",79.4770267672738
"1053",88.0231239006953
"1054",131.711625019426
"1055",83.1949505986543
"1056",121.869626661745
"1057",68.7063119862743
"1058",42.1889149484161
"1059",123.532294043653
"1060",107.566655946878
"1061",123.708804064628
"1062",36.4445921797839
"1063",151.440069897448
"1064",54.1221580767905
"1065",104.336814287872
"1066",91.8606653335062
"1067",84.6406115067525
"1068",107.497830052731
"1069",163.732698786139
"1070",105.850796544842
"1071",77.8114071451821
"1072",104.730101580212
"1073",107.228244697912
"1074",157.072545799158
"1075",104.915066068223
"1076",123.156024385477
"1077",90.2024447304436
"1078",54.1917992583797
"1079",135.485321252307
"1080",127.748779478831
"1081",115.288851059829
"1082",81.4542854419854
"1083",116.224318239071
"1084",119.850338564208
"1085",96.7127288082657
"1086",39.7882620969569
"1087",114.182707607782
"1088",144.14444829858
"1089",170.495698756657
"1090",86.0917122738404
"1091",193.88347599888
"1092",116.681361315045
"1093",93.0514381691665
"1094",65.1069448759018
"1095",70.4627735095439
"1096",110.509741111146
"1097",79.829531827849
"1098",74.635444960666
"1099",132.063904725619
"1100",102.320316936766
"1101",112.969397587211
"1102",98.7348602894879
"1103",45.293211202521
"1104",106.661502751304
"1105",114.566349992003
"1106",114.758757401908
"1107",84.502600292935
"1108",107.688570701797
"1109",115.711557730296
"1110",99.6281044087462
"1111",108.00731483187
"1112",32.7943939029924
"1113",120.594834332135
"1114",121.542576620317
"1115",29.5999841606504
"1116",135.379243408455
"1117",64.3472466278794
"1118",129.437370475982
"1119",114.167291845615
"1120",72.0160537631969
"1121",92.4060215233857
"1122",124.817840049953
"1123",92.142307836657
"1124",57.6612136210706
"1125",133.198960715729
"1126",82.6054150028726
"1127",85.8023374395399
"1128",76.3402203643882
"1129",94.8215115783214
"1130",29.3250761614434
"1131",139.119582299676
"1132",171.258446416507
"1133",132.333210203283
"1134",78.6852032013297
"1135",115.984883362127
"1136",84.169047037329
"1137",73.3813517495025
"1138",82.6322645689255
"1139",59.4783037883381
"1140",98.4607960816902
"1141",74.8902637129958
"1142",96.5180738834287
"1143",128.816935104781
"1144",84.9996564986329
"1145",68.5735033124139
"1146",112.7006510629
"1147",116.969543747952
"1148",105.162839172096
"1149",111.725438027019
"1150",73.1628527789026
"1151",60.0910048196709
"1152",89.8468014543547
"1153",88.3780827368314
"1154",122.647182555789
"1155",61.8661314950514
"1156",72.4403303367324
"1157",77.384095931928
"1158",108.563208500759
"1159",94.7003706509086
"1160",129.733368990642
"1161",105.355223791359
"1162",120.036811761187
"1163",154.417326987914
"1164",95.0095757707766
"1165",105.55966523481
"1166",136.128973983137
"1167",72.0475535636529
"1168",111.374171327215
"1169",94.212112981302
"1170",151.665698324852
"1171",92.922553285301
"1172",109.619435011911
"1173",114.453574306908
"1174",142.881819359331
"1175",121.731485919271
"1176",49.1863991458718
"1177",114.465276685124
"1178",121.269048351055
"1179",71.2870668566668
"1180",86.9255164786288
"1181",110.338988617609
"1182",122.9507482559
"1183",79.3337076337214
"1184",139.317509040995
"1185",105.440218257458
"1186",67.4966684895965
"1187",121.216404289034
"1188",79.9878717237661
"1189",96.6342498335557
"1190",131.102165365733
"1191",113.337697437999
"1192",75.6138324663628
"1193",109.141231576479
"1194",101.547281909123
"1195",105.269654316409
"1196",144.98553167492
"1197",101.671365888467
"1198",100.921387735449
"1199",112.425748456071
"1200",131.486718150301
"1201",68.481266040515
"1202",76.4031901614804
"1203",104.423545565329
"1204",118.9705820576
"1205",83.174304208562
"1206",128.128750723041
"1207",98.7995530637765
"1208",67.4053315246578
"1209",112.638689877596
"1210",130.575906449001
"1211",102.423429918845
"1212",158.887015145001
"1213",109.138453174822
"1214",125.349225854055
"1215",111.839818954669
"1216",85.2531320127727
"1217",112.145602622334
"1218",156.489339296141
"1219",78.60206086528
"1220",47.8310237576381
"1221",79.1262701024138
"1222",102.868823160496
"1223",98.8118963966795
"1224",112.914275481077
"1225",70.9696158684558
"1226",91.3384134762209
"1227",117.279733437128
"1228",94.9968342451627
"1229",55.8415466249472
"1230",88.1637006954062
"1231",116.994991914379
"1232",148.988449780803
"1233",67.0807150076518
"1234",117.415605292178
"1235",127.10440618082
"1236",67.6711127532035
"1237",69.6563392659859
"1238",53.129659824912
"1239",150.950172589307
"1240",128.41530942655
"1241",140.150495691113
"1242",91.6295068542163
"1243",93.258529710625
"1244",22.8758394949204
"1245",81.9293831435482
"1246",82.3688128934141
"1247",66.0537914355388
"1248",93.1121716736476
"1249",83.7438098844879
"1250",111.867090298234
"1251",55.2237261737626
"1252",93.1134376238659
"1253",139.194300368228
"1254",112.073963919402
"1255",88.5207651488073
"1256",170.952271474326
"1257",111.586301413459
"1258",76.404994117394
"1259",130.633335485863
"1260",126.316418448659
"1261",86.0570631396671
"1262",75.6792061071061
"1263",152.231338834047
"1264",100.571929351716
"1265",79.6851544222404
"1266",96.7181653481673
"1267",101.650817470318
"1268",92.055020444098
"1269",37.8869781564123
"1270",66.5791518019831
"1271",136.499063020956
"1272",49.2558236829436
"1273",153.075793128046
"1274",139.844101413595
"1275",104.851815058149
"1276",101.809548456394
"1277",128.311661694541
"1278",80.5907175377591
"1279",104.522633428741
"1280",92.7720374648335
"1281",50.0372226708262
"1282",84.2556892667573
"1283",116.87684902645
"1284",112.13734181
"1285",109.217571092137
"1286",86.8783047647504
"1287",76.5333024459333
"1288",116.826053748852
"1289",91.9254495190318
"1290",57.0514976675901
"1291",132.36516594005
"1292",62.0685267005144
"1293",79.569819534834
"1294",131.28171167735
"1295",91.2314518921687
"1296",96.6458318876589
"1297",96.8076230949575
"1298",133.01148908641
"1299",65.092810762146
"1300",137.240977391061
"1301",132.343237228349
"1302",105.530784875667
"1303",127.955729038559
"1304",87.4417509027022
"1305",118.770154179231
"1306",106.330815439641
"1307",66.3072563148086
"1308",63.9065182449174
"1309",88.4231204540207
"1310",58.9262430503805
"1311",110.715054096657
"1312",117.432306386661
