"","x"
"213",110.064579740808
"214",62.1737669044022
"215",113.091496237402
"216",107.194696898074
"217",109.835953339899
"218",96.1470427554243
"219",133.137951187053
"220",141.889437108981
"221",115.918280576571
"222",155.967566017592
"223",169.035865869565
"224",90.3807075164729
"225",89.2853466584757
"226",60.6228015469869
"227",123.948859582137
"228",93.5096003563524
"229",94.9312012447066
"230",162.887210175464
"231",114.979023671257
"232",41.6971052721441
"233",126.638743591091
"234",109.992909717829
"235",104.159220733514
"236",32.4950254190559
"237",64.7826474642922
"238",80.4089582750851
"239",90.2124182059893
"240",137.173634832345
"241",68.32868073451
"242",51.9299121838267
"243",101.787648171559
"244",139.939136853763
"245",117.254232761159
"246",85.8863302918529
"247",62.9949413784476
"248",106.673607036715
"249",153.749251609751
"250",18.117345082183
"251",90.4964149441761
"252",119.209192249597
"253",69.7088981382312
"254",125.792968977536
"255",95.2048282005237
"256",153.322291474313
"257",161.043524527234
"258",123.363175963809
"259",145.742471710281
"260",111.223192836829
"261",92.9816939519612
"262",99.8210750068624
"263",129.880293982998
"264",132.422330398539
"265",102.859645076221
"266",91.4705325178958
"267",97.2468946550323
"268",99.2373056572443
"269",116.505726707462
"270",70.5432845148707
"271",108.528160100171
"272",84.5555856245132
"273",54.0328150644659
"274",25.3113639948975
"275",77.539687340728
"276",109.181471742973
"277",116.827581697874
"278",101.380886396663
"279",79.9561807540448
"280",125.194364374024
"281",156.279849583368
"282",109.468919883021
"283",112.385737921571
"284",113.719269452166
"285",72.0848909158307
"286",149.460734743191
"287",63.9447355527601
"288",82.8678765339246
"289",132.814700801699
"290",88.7671432709512
"291",104.623209936846
"292",93.0857459526411
"293",167.452764794448
"294",132.014874056187
"295",77.1843542904986
"296",66.1615243647098
"297",135.685247255983
"298",119.78435065109
"299",114.732112934138
"300",69.6786565828461
"301",113.897631311191
"302",105.949768038774
"303",87.4554822935084
"304",128.462566853151
"305",112.799053685601
"306",69.9590361355068
"307",126.58429788788
"308",119.813456240597
"309",95.6301334228358
"310",125.643845848107
"311",97.2869704983113
"312",118.943516048962
"313",81.7091992293772
"314",90.8180800912569
"315",91.9290198571016
"316",111.515103191633
"317",75.7981659056911
"318",120.579241755691
"319",107.782271517653
"320",56.5739005509884
"321",81.0678658834665
"322",148.738415975822
"323",127.317418565683
"324",108.594123689716
"325",92.0304270746321
"326",114.186212281871
"327",94.9010590117577
"328",115.469590294568
"329",108.537874806087
"330",90.092211263303
"331",116.15410997242
"332",110.628687836857
"333",79.9028869662042
"334",91.4683965854948
"335",125.645518805621
"336",163.405913977193
"337",76.4586425851669
"338",96.7728711986538
"339",85.0626653495891
"340",98.1301593079049
"341",70.048144613981
"342",93.5449959855476
"343",171.971902231075
"344",95.4076676231155
"345",119.521032923319
"346",157.118732667586
"347",147.92744199273
"348",132.0811194213
"349",75.705582589942
"350",141.236203400683
"351",128.634281267294
"352",74.0287567219616
"353",96.8112467479949
"354",132.757452799784
"355",121.872307550216
"356",82.3944811573565
"357",92.9065140168308
"358",96.2665568739883
"359",66.7676008745298
"360",57.0053773161779
"361",89.7786330885304
"362",91.7711879069502
"363",121.479052831623
"364",85.0175437867466
"365",105.76981315715
"366",129.462389449619
"367",135.14239902981
"368",136.136846629596
"369",84.3580792800702
"370",122.197093378198
"371",135.021527961165
"372",118.398978749102
"373",112.369472340913
"374",93.7587735345268
"375",107.191268928837
"376",106.85729160327
"377",107.574659170371
"378",88.0808539982723
"379",143.833765711223
"380",71.2124184867162
"381",89.2033370481183
"382",69.2234021336074
"383",80.5254704790393
"384",93.5327943235946
"385",75.7376830756384
"386",117.184280104944
"387",81.2928827517599
"388",122.527875668076
"389",125.599299756746
"390",120.94004452408
"391",155.704205727403
"392",81.069820066442
"393",79.0355129950621
"394",97.5690571147527
"395",114.600914250512
"396",68.8199871276194
"397",60.7108897124326
"398",118.145028531798
"399",72.9120075951172
"400",23.4025482604816
"401",144.329674436679
"402",85.8537038482913
"403",167.85114744689
"404",179.213418410814
"405",135.250615977918
"406",65.8486734123289
"407",74.5440018434309
"408",54.5950995524621
"409",89.0055928736997
"410",66.1335810239882
"411",69.8935887735019
"412",84.1688818266911
"413",110.077041177472
"414",108.852982517275
"415",131.616463387608
"416",94.7839131735138
"417",84.6313472991516
"418",135.537174278221
"419",107.82643532451
"420",77.6294785366052
"421",122.9710966706
"422",135.009636429568
"423",164.865401974554
"424",189.856232771646
"425",98.7834045874627
"426",68.0479470179484
"427",113.902750254054
"428",119.884105208912
"429",69.5144157380028
"430",81.2043184684108
"431",98.5904801336664
"432",106.248579111713
"433",138.964939040838
"434",84.5448520180394
"435",133.021051292732
"436",111.317175172027
"437",79.3190846393994
"438",56.631357228319
"439",44.8114128001595
"440",120.503448208597
"441",97.2216385193189
"442",122.03353258038
"443",78.98246616754
"444",61.1581679641054
"445",98.9820889433735
"446",136.630210552658
"447",35.7968868772196
"448",139.699510201773
"449",98.4174075790628
"450",99.4852951579973
"451",124.804363738588
"452",137.791162392466
"453",147.671101344361
"454",60.5269900972519
"455",100.389343271081
"456",61.6422692208501
"457",93.5212275988186
"458",123.610052567521
"459",113.475169224816
"460",67.0999057550236
"461",39.6305339522751
"462",105.35275635456
"463",121.011027882003
"464",90.836963365538
"465",78.0378173988288
"466",79.4503457278201
"467",104.960799554381
"468",115.183922546505
"469",130.965502492419
"470",140.422204538957
"471",120.772510971142
"472",87.601594250758
"473",38.5795964466153
"474",158.150995054618
"475",89.2180656745962
"476",127.69449301663
"477",103.490941189643
"478",65.9110635370831
"479",83.6133217857287
"480",114.302491110054
"481",127.479044057752
"482",111.036928994785
"483",80.3264515833932
"484",94.3698493903293
"485",30.8725955582366
"486",135.64868785658
"487",94.3380105842518
"488",116.471613007811
"489",78.5843851999094
"490",98.0205439236372
"491",120.882824907207
"492",56.4031660091743
"493",85.1581860277031
"494",75.4977455699473
"495",102.925827847329
"496",101.796317799317
"497",149.315317901233
"498",144.511721970989
"499",120.706871819166
"500",96.8345480574145
"501",128.797110711338
"502",74.1846724518157
"503",123.281428784417
"504",108.76455403175
"505",82.7248792455547
"506",107.038093419244
"507",71.4318819322833
"508",121.480260759622
"509",134.722810217706
"510",77.9819078158934
"511",128.560392022988
"512",71.2907640441587
"513",149.513065579311
"514",124.293039256356
"515",111.558799012329
"516",101.229692970643
"517",113.541526376823
"518",142.623571704335
"519",117.656659736875
"520",74.8996055603683
"521",96.0021963159976
"522",129.284190208175
"523",151.922490507316
"524",110.963685562113
"525",81.9058624850326
"526",115.88294766705
"527",94.1309668504971
"528",128.928690497677
"529",63.1556700000872
"530",65.7495916811518
"531",64.0274514073101
"532",134.372404297566
"533",90.1796435205909
"534",69.1826779984012
"535",177.96019314734
"536",145.90595610622
"537",148.29292015091
"538",130.660808969729
"539",95.3791899072621
"540",142.447645900007
"541",93.9670527228231
"542",120.045402522692
"543",96.3232815658987
"544",114.381453541367
"545",149.531819508312
"546",189.941444161544
"547",42.5639216201725
"548",82.7034595289015
"549",100.409755810051
"550",97.4761282231304
"551",88.8409312901638
"552",173.235316774142
"553",111.077795340063
"554",124.147490308263
"555",134.856790546538
"556",102.777167090165
"557",125.079674546353
"558",81.6431685398343
"559",134.897485647767
"560",84.9176030173516
"561",103.367604194993
"562",91.1734086469446
"563",149.58583859972
"564",145.910311792252
"565",112.103007011421
"566",109.617388808086
"567",41.8659141426116
"568",98.1982396985319
"569",56.4341529780483
"570",56.5997736975852
"571",136.936669939047
"572",109.230250232368
"573",133.421423494281
"574",92.688736658009
"575",85.7408642420599
"576",81.8618497087977
"577",77.08720965801
"578",98.2225950314662
"579",79.3534404750324
"580",103.379422102933
"581",63.3144543274099
"582",116.868802942829
"583",88.7705551522937
"584",93.8824347185137
"585",122.339803418825
"586",133.40572214199
"587",112.98519621345
"588",120.747851587677
"589",116.655811345698
"590",107.837134648624
"591",179.721336239283
"592",86.1872835605533
"593",105.154077214442
"594",95.1666682329429
"595",70.7305457169755
"596",127.531203484492
"597",98.1756950235248
"598",141.379808345265
"599",84.4189057627908
"600",108.782188113576
"601",81.6545167048076
"602",71.1093990121128
"603",116.207239573691
"604",102.985562963851
"605",109.554080247434
"606",92.8225653385072
"607",114.36782754813
"608",106.855801135124
"609",83.869780340467
"610",81.5316632509038
"611",131.312535736946
"612",90.7847254479839
"613",120.373210666171
"614",91.1948485241068
"615",84.0684788637421
"616",90.0606785639476
"617",133.467533142457
"618",115.071522818262
"619",100.914262473969
"620",105.481047014006
"621",127.760675840956
"622",129.961050585654
"623",59.3179597573344
"624",102.678447084485
"625",64.4915123541214
"626",110.951682055185
"627",96.3007726194058
"628",78.3095951129889
"629",91.4186368596572
"630",99.8829448786283
"631",144.348372286868
"632",79.0424966490494
"633",58.0936433579656
"634",107.534857249029
"635",82.0572967361762
"636",121.733180065589
"637",120.061333281335
"638",116.829794804281
"639",114.393984920115
"640",144.122483242905
"641",69.4337933172734
"642",115.458279332893
"643",74.0749066238931
"644",121.952628270285
"645",153.365350718304
"646",110.433345820667
"647",123.390020451242
"648",156.014362010709
"649",26.9482497018558
"650",135.212415315891
"651",116.374726100352
"652",64.6772508031315
"653",68.9565402224896
"654",104.449155911014
"655",141.859129174816
"656",175.713865681659
"657",135.324863562206
"658",92.2499554407405
"659",104.190224044963
"660",96.3520709003443
"661",151.949579480736
"662",98.2596499735878
"663",121.492326223647
"664",101.855019846516
"665",39.0326113252563
"666",109.659440310822
"667",88.0063067365224
"668",88.8917647506683
"669",125.281941173588
"670",129.694255619512
"671",66.9601754111529
"672",91.4626519007746
"673",120.891593681627
"674",59.5749922412482
"675",91.2091634743518
"676",74.8941979975178
"677",72.927519836881
"678",94.8408485945999
"679",89.0079435437806
"680",87.5871860145744
"681",103.646787182492
"682",91.7670324644504
"683",107.391995423104
"684",61.8183080008746
"685",94.488118012514
"686",118.780106074065
"687",89.4218350509855
"688",115.059750524695
"689",118.248479056388
"690",75.9856069860476
"691",103.547935195038
"692",104.404868915767
"693",142.6145930293
"694",67.3147453344579
"695",76.5763417759761
"696",78.5768516702552
"697",94.491161927571
"698",101.39909906195
"699",100.450725852728
"700",95.9848414330076
"701",48.575124107132
"702",39.7827605660322
"703",152.185557488715
"704",156.237862680675
"705",117.453683832861
"706",108.574908018888
"707",69.9307714253191
"708",145.879551126841
"709",81.1246350977608
"710",135.422163641153
"711",58.0218342009578
"712",145.393462500744
"713",57.1984102539734
"714",140.21836357042
"715",122.178773403656
"716",91.1992261830469
"717",112.794820402689
"718",105.001704010397
"719",49.0549246716575
"720",140.268093359534
"721",57.2501486063759
"722",134.485768838297
"723",114.501399171477
"724",99.743957241806
"725",137.611619946356
"726",111.588651502438
"727",103.254149072948
"728",118.401814345091
"729",91.7610573517263
"730",107.573475921084
"731",117.858918550598
"732",150.182658135571
"733",90.1237051953329
"734",141.490448157198
"735",132.306593411141
"736",67.9733473292615
"737",66.0079278284325
"738",103.482149794297
"739",117.879078435708
"740",138.171439197435
"741",76.9840184879754
"742",55.0202910071822
"743",109.454740316948
"744",144.095842049209
"745",111.917977133039
"746",95.4010983697065
"747",117.497580187817
"748",111.199987526651
"749",94.8681100766289
"750",131.77902838638
"751",117.543386405273
"752",129.426282471052
"753",127.207262617667
"754",112.46360021632
"755",82.0057284207329
"756",116.214465085998
"757",98.753508729303
"758",93.8580219832048
"759",135.630236674926
"760",120.497687860702
"761",81.3320002425174
"762",127.608094202583
"763",112.024087684706
"764",150.046915623054
"765",46.3256227938099
"766",135.770865162055
"767",53.2142331877085
"768",148.862094924783
"769",76.004328944792
"770",97.8909552697337
"771",96.51423553324
"772",132.098238759776
"773",123.560587985255
"774",114.905885059936
"775",107.595247724181
"776",109.690888228751
"777",101.0285136205
"778",96.6261560258809
"779",89.0997464401309
"780",115.631731309305
"781",70.0364906157545
"782",99.2354510764231
"783",142.650512598175
"784",106.59518070936
"785",124.051144931077
"786",75.0453549415629
"787",136.477620938225
"788",104.184923577771
"789",82.9354164977331
"790",86.973724836084
"791",120.582981315172
"792",82.8391134700449
"793",132.837733852998
"794",111.701516609595
"795",145.815620242016
"796",146.450139365712
"797",101.601714290822
"798",105.881186330784
"799",117.441337169974
"800",102.644085811638
"801",90.3646868204898
"802",69.986356251753
"803",143.451912310532
"804",146.214741038284
"805",92.9806271421499
"806",153.32697789042
"807",128.146750060095
"808",109.718763269525
"809",113.096784329224
"810",64.3975084989686
"811",113.231959970805
"812",93.8267703452286
"813",156.7190024132
"814",126.622732922164
"815",153.162717095198
"816",105.059283739012
"817",105.280728998369
"818",63.166434064907
"819",91.2720368546111
"820",61.3425202970029
"821",145.160423574004
"822",111.473737761141
"823",43.9096234056979
"824",90.3466207985247
"825",63.2530245254742
"826",122.45921428407
"827",123.86118488223
"828",82.0948422361384
"829",133.485423694138
"830",44.2489711260792
"831",139.014702919102
"832",98.0419708675916
"833",29.372650137292
"834",71.9575467586407
"835",106.861936417072
"836",141.214409569879
"837",170.659402429218
"838",105.035328937376
"839",110.389149635073
"840",158.328368794369
"841",109.395732487491
"842",142.89310806718
"843",62.5857846885734
"844",86.3326394709619
"845",98.4208269345064
"846",162.354948539295
"847",97.8581332447611
"848",116.437459717641
"849",51.1170914696621
"850",93.2248274902026
"851",119.155563125398
"852",84.9863519413396
"853",81.2392362128697
"854",144.481064422762
"855",89.5326475598036
"856",109.526364121099
"857",129.029304849942
"858",130.126958204319
"859",165.626075162558
"860",45.3144402949271
"861",87.1075961801082
"862",96.2451016318309
"863",97.9432964063616
"864",83.4099302711642
"865",161.548295361605
"866",71.9288169523908
"867",123.79969637396
"868",113.104675966799
"869",50.3054505514761
"870",145.632233117764
"871",156.301502605419
"872",79.9045938871864
"873",119.926738165274
"874",82.5384153227336
"875",155.426239843343
"876",105.934844637044
"877",126.207923970249
"878",108.96776216397
"879",34.7431568530869
"880",100.325001417977
"881",102.085425203022
"882",106.315666032685
"883",104.967993901003
"884",64.4032665097583
"885",87.4417902345562
"886",158.447576111236
"887",118.585252259782
"888",112.111363774724
"889",173.714768562477
"890",98.1669204866222
"891",92.294989413058
"892",108.59291006969
"893",149.996866900645
"894",198.695244073027
"895",131.363725575048
"896",138.933116104576
"897",113.41143754873
"898",112.63213772162
"899",130.184843855807
"900",56.298231719306
"901",73.4245724012421
"902",100.308060297393
"903",186.898362822822
"904",164.213673111868
"905",74.3998862252922
"906",60.5729695472888
"907",119.624674292045
"908",132.348054046787
"909",73.8009304040933
"910",117.334151492502
"911",107.618627901717
"912",125.199787615627
"913",140.049992216626
"914",127.20087688976
"915",66.6380699259514
"916",68.3394438803912
"917",109.0035838103
"918",67.018497444905
"919",124.454670958321
"920",154.538477829121
"921",71.9046682003734
"922",29.4334164579144
"923",105.805825215414
"924",143.767796961831
"925",80.9288206362938
"926",102.238144596999
"927",56.8012603462835
"928",90.1512688268262
"929",115.854744407747
"930",168.028392045542
"931",90.822758942281
"932",100.440413237615
"933",118.79509175829
"934",85.1971677727011
"935",86.3049413453923
"936",80.3965651834023
"937",157.054181298758
"938",119.94181901234
"939",125.350538975159
"940",105.096679161733
"941",122.870336472024
"942",38.9244819393274
"943",59.7093990895107
"944",59.4305550133645
"945",130.155420193878
"946",179.955309298615
"947",43.512438938283
"948",95.5033315255386
"949",95.4213201543586
"950",155.970774273863
"951",133.475153466661
"952",95.0669080331406
"953",67.710059484094
"954",94.8242340173558
"955",78.9426295255949
"956",113.228649577285
"957",71.8685552299569
"958",158.112495132183
"959",58.8953877532899
"960",119.64049982108
"961",126.108783310791
"962",153.614405662151
"963",166.314686088821
"964",46.8021602925691
"965",99.6885908144415
"966",135.450731955939
"967",64.6340388558525
"968",105.392963533491
"969",79.0014688482877
"970",131.951498123058
"971",143.183595506714
"972",114.687130721175
"973",137.312138254428
"974",112.19457739328
"975",121.097329547843
"976",93.7378290848462
"977",167.999061249223
"978",152.84086013942
"979",123.627003345156
"980",141.384742229511
"981",141.938010574306
"982",83.6106934384991
"983",107.940541912032
"984",142.4991718433
"985",107.609361515027
"986",67.4250839271546
"987",140.761527835781
"988",136.164869856294
"989",97.220909378556
"990",82.9885531928111
"991",65.9263203659671
"992",91.8562781738742
"993",104.620508169053
"994",124.488525340946
"995",130.383261506578
"996",84.5151284524537
"997",103.6827745361
"998",115.803600262628
"999",129.815026933155
"1000",64.5416849327117
"1001",93.561783140317
"1002",122.356108965246
"1003",101.374531974716
"1004",96.5952170002155
"1005",110.77972329687
"1006",133.97234603801
"1007",136.167822170493
"1008",129.45631971607
"1009",114.812152654298
"1010",115.549466013922
"1011",73.0163624274529
"1012",40.3464565306466
"1013",103.350596502921
"1014",70.3760852271032
"1015",102.23632888259
"1016",118.620304891309
"1017",187.849911062278
"1018",71.1991626962046
"1019",109.321449028571
"1020",122.867782907699
"1021",150.453064275655
"1022",119.334406382876
"1023",112.955403176894
"1024",123.665054407323
"1025",129.859333426414
"1026",87.0312648565851
"1027",170.139758686103
"1028",86.3740329948106
"1029",160.031924427282
"1030",116.631522315593
"1031",86.8793376362469
"1032",144.33154762351
"1033",78.2159949522087
"1034",45.6155704657258
"1035",123.408846214277
"1036",88.9079612011713
"1037",76.9799309905329
"1038",148.361399568428
"1039",118.565040632214
"1040",93.2104190557593
"1041",110.422816124581
"1042",104.300963275777
"1043",76.6959376698791
"1044",95.3666066961115
"1045",46.1400256032597
"1046",79.6408640163603
"1047",81.8284371159638
"1048",137.518500304207
"1049",76.0323593635894
"1050",140.964673552748
"1051",140.565894049863
"1052",59.9637226389232
"1053",48.4123771222755
"1054",52.6858499217478
"1055",91.6589924257039
"1056",82.6724988009838
"1057",109.383266896148
"1058",88.9025961436612
"1059",84.7422150309626
"1060",115.144093615657
"1061",89.905772855205
"1062",67.6551568431621
"1063",66.3204588236381
"1064",90.6105043158922
"1065",52.7571828568445
"1066",110.62907778572
"1067",128.998564749688
"1068",133.017693685274
"1069",123.073189505242
"1070",119.761804270968
"1071",96.3758272728364
"1072",124.852171221475
"1073",53.3388558308253
"1074",168.225411141402
"1075",77.723136672479
"1076",75.4770202427803
"1077",103.165512058141
"1078",110.724741237106
"1079",121.33759936411
"1080",116.862116179748
"1081",79.5986735928736
"1082",114.915362002939
"1083",148.749379369049
"1084",121.089290591471
"1085",97.8983152195959
"1086",82.5434625126962
"1087",110.946070190147
"1088",64.9128096038611
"1089",65.2168046478215
"1090",86.7355135749505
"1091",38.5815711487613
"1092",121.926029672451
"1093",137.259399489345
"1094",110.09294105957
"1095",93.5755518328207
"1096",77.3258142457487
"1097",111.97093334433
"1098",95.8483354588807
"1099",110.199021430304
"1100",67.3159523199769
"1101",44.9254333638335
"1102",115.734348308605
"1103",85.8718911714697
"1104",77.003363577651
"1105",83.0042481887738
"1106",61.4844856025413
"1107",91.5782206353704
"1108",128.546546862288
"1109",122.190511181141
"1110",115.214533026521
"1111",110.313961861167
"1112",76.105885052391
"1113",89.4820626662621
"1114",50.1606197606477
"1115",98.4648162040988
"1116",63.538640954304
"1117",120.728166657533
"1118",59.4031026352981
"1119",125.836343136897
"1120",177.477428124003
"1121",107.072360947807
"1122",84.7060349074135
"1123",126.304036469655
"1124",142.666758656541
"1125",62.8514328236404
"1126",81.9464155817781
"1127",90.9808020422045
"1128",138.389183068828
"1129",55.6528316588401
"1130",73.4481580494958
"1131",88.3942625576552
"1132",53.4422777165586
"1133",62.3669898513742
"1134",121.937645858525
"1135",89.890217221489
"1136",101.660932981047
"1137",109.438052046279
"1138",51.153900451307
"1139",103.811557507254
"1140",76.3717459118233
"1141",86.6264086938602
"1142",133.260555832586
"1143",96.526093555487
"1144",69.3441797728069
"1145",92.0433027930486
"1146",51.8194215267924
"1147",88.748603841739
"1148",170.90069840494
"1149",130.93509369601
"1150",148.392965066114
"1151",67.9348778060569
"1152",118.95357696576
"1153",92.493061995057
"1154",79.4625432564333
"1155",70.499053705079
"1156",111.672070803414
"1157",117.790844956334
"1158",92.0690415071055
"1159",129.918555225285
"1160",118.353570724152
"1161",98.5918767415926
"1162",51.8491816245488
"1163",109.098726525514
"1164",119.679166381451
"1165",116.237659976886
"1166",137.373246702036
"1167",125.693695568717
"1168",105.963955786552
"1169",106.459190862481
"1170",60.1667349982578
"1171",121.730339887352
"1172",134.218216164979
"1173",140.483105332129
"1174",159.721010852772
"1175",95.797517649526
"1176",91.0209976968719
"1177",118.659895743433
"1178",58.9530195634605
"1179",64.9579582363175
"1180",150.52262434509
"1181",104.809841220307
"1182",129.852292793397
"1183",74.4935200971868
"1184",106.744410744464
"1185",134.370474672874
"1186",110.098974273613
"1187",127.082898872976
"1188",145.917652805782
"1189",87.3266804849892
"1190",107.265874010323
"1191",73.5452763217248
"1192",157.125728059971
"1193",111.764871957793
"1194",111.127986953754
"1195",108.06320327165
"1196",146.136521842261
"1197",87.999967235438
"1198",102.903165586527
"1199",94.7147830263924
"1200",85.3901154301529
"1201",101.520844903575
"1202",113.452182920229
"1203",99.3070506611049
"1204",89.8482549073809
"1205",147.732282226342
"1206",106.743637338147
"1207",105.374714697935
"1208",108.088262935802
"1209",118.93922254971
"1210",118.418022704215
"1211",74.2084134637114
"1212",174.077847043336
"1213",94.1681829403079
"1214",89.5618835557778
"1215",108.997823654743
"1216",82.9074930131277
"1217",96.6911285429545
"1218",80.3012119101998
"1219",144.978698263834
"1220",131.346583921113
"1221",122.512654836599
"1222",104.094005910944
"1223",155.346694124024
"1224",104.433223805257
"1225",81.7474673536386
"1226",106.619078376536
"1227",159.518542687497
"1228",127.479474416959
"1229",67.6479874612648
"1230",105.507135621753
"1231",109.487837236247
"1232",125.061745596576
"1233",67.37054479513
"1234",118.630937964844
"1235",106.935250739287
"1236",109.606947151451
"1237",125.575014525732
"1238",107.359280344377
"1239",108.100729085018
"1240",167.293199216199
"1241",71.2679250489269
"1242",78.8217137128584
"1243",75.5858837420772
"1244",95.628785063608
"1245",117.861320394835
"1246",37.7653788567837
"1247",106.407670378389
"1248",117.953996734467
"1249",80.7830728416327
"1250",148.631265001073
"1251",108.235693591098
"1252",120.640772357663
"1253",102.957119534156
"1254",109.076332341602
"1255",107.327818290976
"1256",130.094796316139
"1257",97.4838703842875
"1258",109.799977035213
"1259",105.67434940474
"1260",124.462779816348
"1261",75.9376132620937
"1262",112.046972573116
"1263",165.845340483281
"1264",131.373682688623
"1265",156.595050388499
"1266",117.447840175302
"1267",14.9018044855155
"1268",129.538827008526
"1269",38.0847414479899
"1270",116.298605917201
"1271",61.1231175334513
"1272",77.9166731190827
"1273",120.38008227596
"1274",86.5388703011067
"1275",38.9795673704419
"1276",155.829521302827
"1277",74.1595819618214
"1278",66.6429110699135
"1279",94.0757017911062
"1280",139.993385427509
"1281",79.7648529613973
"1282",134.912639520685
"1283",99.1390224174219
"1284",110.756014830769
"1285",61.8088288625586
"1286",76.9138413407927
"1287",111.922829950008
"1288",88.3035536910535
"1289",131.766311335837
"1290",57.778611814661
"1291",136.494499321337
"1292",108.297477248251
"1293",96.6089805072737
"1294",139.724343703854
"1295",99.9434724247195
"1296",113.110099455485
"1297",89.2360956908136
"1298",134.475924667552
"1299",129.6216041107
"1300",83.5950279193453
"1301",107.158045644091
"1302",117.978328454366
"1303",49.4863039756958
"1304",143.54222929027
"1305",115.828069147256
"1306",117.430072699716
"1307",67.8226103198427
"1308",154.772582815677
"1309",58.0268008685162
"1310",51.7965687501968
"1311",107.549658472387
"1312",103.003474617
"1313",88.0403596573213
"1314",127.474296539065
"1315",126.469761072995
